INDEX,,,1. INBOUND TOURISM: Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
258,1.30,258-1.30,,,,Overnights,,Thousands,,"2,067","1,902","2,160","2,217","2,493",..,"2,875","2,592","2,888","2,861","2,787","2,926","2,897","2,603","2,205","2,167","2,282","2,380","2,311","2,633","2,618","2,657","2,788","3,168","3,535","1,399","1,727","3,734",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.31,258-1.31,,,,Guests,,Thousands,,131,138,152,159,179,..,193,155,180,178,176,193,190,173,138,133,142,148,146,162,166,174,179,193,209,66,70,195,
258,1.32,258-1.32,,,,Overnights,,Thousands,,"1,264","1,250","1,431","1,467","1,645",..,"2,042","1,666","1,949","1,917","1,897","2,093","2,133","1,968","1,601","1,570","1,657","1,733","1,754","2,068","2,047","2,081","2,173","2,462","2,727","1,032","1,239","2,960",
266,0,266-0,GABON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.29,266-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
266,1.30,266-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.31,266-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
266,1.32,266-1.32,,,,Overnights,,Thousands,,..,..,..,203,252,250,250,250,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
270,0,270-0,GAMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1.29,270-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
270,1.30,270-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1.31,270-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
270,1.32,270-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
268,0,268-0,GEORGIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1.29,268-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
268,1.30,268-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1.31,268-1.31,,,,Guests,,Thousands,,..,..,..,..,..,32,27,29,39,61,63,82,104,104,151,307,438,626,774,866,"1,170","1,670","2,355","2,615","2,868",411,"1,327","2,981",
268,1.32,268-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
280,0,280-0,GERMANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1.29,280-1.29,,,,Guests,,Thousands,,"14,847","15,205","15,837","16,511","17,116","18,983","17,861","17,969","18,399","20,137","21,500","23,569","24,421","24,884","24,220","26,875","28,374","30,411","31,545","32,999","34,970","35,555","37,452","38,881","39,563","12,449","11,688","28,463",
280,1.30,280-1.30,,,,Overnights,,Thousands,,"35,481","35,461","36,355","37,260","38,655","42,629","40,798","40,655","41,746","45,374","48,246","52,947","54,779","56,537","54,824","60,310","63,746","68,828","71,919","75,577","79,672","80,788","83,875","87,686","89,923","32,019","31,014","68,088",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1.31,280-1.31,,,,Guests,,Thousands,,"12,965","13,356","14,036","14,749","15,265","17,347","16,003","16,093","16,357","17,983","19,171","21,057","21,870","22,131","21,467","23,897","25,311","27,076","28,123","29,433","31,227","31,760","33,457","34,560","35,168","10,885","10,319","24,979",
280,1.32,280-1.32,,,,Overnights,,Thousands,,"28,659","29,016","30,178","31,245","32,466","36,354","34,660","34,553","35,172","38,491","40,839","44,921","46,508","47,562","45,843","50,773","53,793","58,096","60,804","63,843","67,433","68,370","71,042","73,741","75,524","25,292","24,849","55,918",
288,0,288-0,GHANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1.29,288-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
288,1.30,288-1.30,,,,Overnights,,Thousands,,"2,906","3,172","3,393","3,601",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1.31,288-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
288,1.32,288-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
300,0,300-0,GREECE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ NACE Rev. 2 - 55.1, 55.2 and 55.3."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1.29,300-1.29,,,,Guests,,Thousands,1/,"6,480","6,217","7,042","7,533","7,410","8,012","7,208","6,843","6,768","6,461","7,349","7,748","8,954","8,886","8,781","9,197","10,266","9,396","12,749","15,259","16,502","16,916","19,069","24,321","25,039","5,487","12,363","23,101",
300,1.30,300-1.30,,,,Overnights,,Thousands,1/,"38,227","35,993","40,990","39,179","42,000","47,024","42,494","40,953","40,407","38,796","40,734","43,055","48,081","47,974","46,677","48,986","54,518","51,095","68,993","80,174","85,164","87,913","97,034","118,876","119,971","26,198","58,924","111,550",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1.31,300-1.31,,,,Guests,,Thousands,,"6,250","5,973","6,785","7,276","7,229","7,767","6,997","6,654","6,574","6,313","7,143","7,548","8,746","8,658","8,542","8,964","10,042","9,244","10,490","11,882","12,735","13,000","14,831","19,377","19,694","4,613","10,131","18,230",
300,1.32,300-1.32,,,,Overnights,,Thousands,,"37,474","35,102","40,220","38,354","41,408","46,212","41,815","40,350","39,760","38,310","40,075","42,459","47,410","47,234","45,926","48,244","53,768","50,540","57,058","60,902","63,571","65,941","73,474","92,614","92,405","21,821","47,571","86,648",
308,0,308-0,GRENADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1.29,308-1.29,,,,Guests,,Thousands,,108,108,111,116,125,129,123,132,142,134,99,119,130,130,114,110,118,..,..,..,..,..,..,..,..,..,..,..,
308,1.30,308-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1.31,308-1.31,,,,Guests,,Thousands,,50,52,52,53,45,45,60,63,72,72,36,54,66,62,51,50,58,62,71,77,82,113,88,100,99,28,29,107,
308,1.32,308-1.32,,,,Overnights,,Thousands,,..,..,386,390,329,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
312,0,312-0,GUADELOUPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1.29,312-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
312,1.30,312-1.30,,,,Overnights,,Thousands,,"3,840","3,750","3,960","4,158",..,..,..,..,..,..,..,"5,382","5,595","5,688","4,833","5,189","5,374",..,"5,129",..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1.31,312-1.31,,,,Guests,,Thousands,,..,..,..,..,388,419,379,..,439,456,..,..,654,524,384,407,424,..,..,..,..,..,..,..,..,..,..,..,
312,1.32,312-1.32,,,,Overnights,,Thousands,,926,876,849,850,847,"3,233",..,..,"1,534","1,736",..,"1,694","2,277","1,694","1,262","1,327","1,421",..,"1,487",..,..,..,..,..,..,..,..,..,
316,0,316-0,GUAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1.29,316-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
316,1.30,316-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1.31,316-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,953,934,859,794,869,859,959,977,994,"1,055","1,163","1,182","1,218","1,309",249,36,239,
316,1.32,316-1.32,,,,Overnights,,Thousands,,"4,086",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
320,0,320-0,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1.29,320-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
320,1.30,320-1.30,,,,Overnights,,Thousands,,"3,674","3,691","4,380",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1.31,320-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
320,1.32,320-1.32,,,,Overnights,,Thousands,,"3,195",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
324,0,324-0,GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Non-resident overnights in hotels, all categories included. Data come from length of stay in hotels that have been declared by visitors in the E/D cards at their airport arrival (non-declarations of length of stay are not included).
2/ Including private accommodation.
3/ Arrivals by air at Conakry airport. Cross-checking of ""arrivals"" and “type of accommodation” declared in the E/D cards."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1.29,324-1.29,,,,Guests,,Thousands,,..,..,..,..,27,27,19,..,44,42,45,46,30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
324,1.30,324-1.30,,,,Overnights,,Thousands,1/ 2/,..,..,..,..,..,698,526,600,928,"1,233","1,318",959,704,..,..,..,"5,581","3,306","8,523","3,985","2,699","8,449","13,308",..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1.31,324-1.31,,,,Guests,,Thousands,3/,..,..,..,..,15,15,9,..,16,14,15,19,11,..,..,..,63,35,16,15,20,38,..,..,..,..,..,..,
324,1.32,324-1.32,,,,Overnights,,Thousands,1/,..,..,..,..,..,242,115,175,122,152,195,188,249,..,..,..,"1,302","1,145","1,829",333,"1,840","4,996","7,869",..,..,..,..,..,
624,0,624-0,GUINEA-BISSAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,1.29,624-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
624,1.30,624-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,1.31,624-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
624,1.32,624-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
328,0,328-0,GUYANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1.29,328-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
328,1.30,328-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1.31,328-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52,84,107,131,125,27,21,62,
328,1.32,328-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
332,0,332-0,HAITI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1.29,332-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
332,1.30,332-1.30,,,,Overnights,,Thousands,,968,..,..,..,..,..,..,..,408,289,337,323,"1,158",912,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1.31,332-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
332,1.32,332-1.32,,,,Overnights,,Thousands,,105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
340,0,340-0,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1.29,340-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
340,1.30,340-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1.31,340-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
340,1.32,340-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
344,0,344-0,"HONG KONG, CHINA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1.29,344-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
344,1.30,344-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1.31,344-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
344,1.32,344-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
348,0,348-0,HUNGARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Starting in 2021 new data source (NTDSC). Comparability of data is limited with the previous periods.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1.29,348-1.29,,,,Guests,,Thousands,,"2,878","2,979","2,887","2,871","2,789","2,992","3,070","3,013","2,948","3,270","3,446","3,310","3,451","3,516","3,228","3,462","3,822","4,164","4,388","4,618","4,929","5,302","5,650","5,945","6,169","1,366","1,820","4,481",
348,1.30,348-1.30,,,,Overnights,,Thousands,,"9,998","10,676","10,272","10,138","9,943","10,514","10,894","10,361","10,040","10,508","10,779","10,046","10,171","10,010","9,220","9,614","10,411","11,392","11,983","12,351","12,962","13,802","14,942","15,340","15,753","3,774","5,499","12,364",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1.31,348-1.31,,,,Guests,,Thousands,,"2,116","2,447","2,420","2,472","2,401","2,604","2,669","2,659","2,599","2,951","3,140","3,009","3,131","3,197","2,914","3,184","3,518","3,825","4,007","4,187","4,438","4,759","5,029","5,286","5,456","1,196","1,585","3,861",
348,1.32,348-1.32,,,,Overnights,,Thousands,,"6,894","7,449","7,619","7,714","7,539","8,062","8,405","8,260","8,046","8,729","9,127","8,524","8,635","8,489","7,773","8,317","9,049","9,938","10,367","10,653","11,093","11,802","12,754","13,094","13,413","3,126","4,342","10,138",
352,0,352-0,ICELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1.29,352-1.29,,,,Guests,,Thousands,,190,478,519,565,601,634,672,705,771,836,871,971,"1,058","1,106","1,281","1,224","1,419","1,642","2,019","2,597","3,347","3,978","4,378","4,562","4,533","1,041","1,903",..,
352,1.30,352-1.30,,,,Overnights,,Thousands,,815,866,918,"1,017","1,102","1,142","1,184","1,257","1,377","1,479","1,550","1,719","1,885","1,943","2,134","2,144","2,444","2,898","3,522","4,405","5,561","6,764","7,277","7,444","7,317","1,828","3,072",..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1.31,352-1.31,,,,Guests,,Thousands,,..,311,354,400,431,448,465,513,569,615,643,714,782,806,872,837,963,"1,117","1,321","1,573","2,083","2,632","2,939","3,150","3,197",708,"1,274",..,
352,1.32,352-1.32,,,,Overnights,,Thousands,,599,636,702,791,862,890,908,970,"1,070","1,146","1,208","1,341","1,480","1,517","1,581","1,519","1,723","2,037","2,374","2,787","3,613","4,572","4,974","5,200","5,211","1,275","2,142",..,
356,0,356-0,INDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1.29,356-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
356,1.30,356-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1.31,356-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
356,1.32,356-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
360,0,360-0,INDONESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2012 classified and unclassified hotels.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1.29,360-1.29,,,,Guests,,Thousands,,"4,209","4,926","5,105","4,484","4,628","4,954","5,038","4,915","4,345","5,209","4,821","4,576","5,273",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
360,1.30,360-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1.31,360-1.31,,,,Guests,,Thousands,1/,"3,390","3,705","4,425","3,486","3,912","4,029","4,101","3,947","3,380","4,248","3,883","3,653","4,298","4,805","5,359","5,589","6,045","8,299","11,985","12,704","11,936","14,012","15,276","20,119","14,591","2,615",777,"3,639",
360,1.32,360-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
364,0,364-0,"IRAN, ISLAMIC REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1.29,364-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
364,1.30,364-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1.31,364-1.31,,,,Guests,,Thousands,,257,325,285,333,296,371,346,323,313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
364,1.32,364-1.32,,,,Overnights,,Thousands,,961,967,798,933,781,907,854,830,854,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
368,0,368-0,IRAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1.29,368-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
368,1.30,368-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1.31,368-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
368,1.32,368-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
372,0,372-0,IRELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,1.29,372-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
372,1.30,372-1.30,,,,Overnights,,Thousands,,"13,902","16,440","18,022","18,326","18,861","21,516","45,846","45,346","47,613","47,375","50,678","56,342","56,330","60,059","52,917","53,045","55,248","52,075","55,935","60,655","66,494","71,261","73,120","75,718","75,143",..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,1.31,372-1.31,,,,Guests,,Thousands,,..,..,..,..,"3,343","5,491",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
372,1.32,372-1.32,,,,Overnights,,Thousands,,"11,348","12,978","13,999","14,464","14,981","16,903","17,982","17,714","18,039","17,934","17,446","19,080","19,737","19,285","15,393","15,710","17,342","19,949","20,805","21,746","26,839","28,362","29,841","31,574","31,856",..,..,..,
376,0,376-0,ISRAEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
